siteID,namedLocation,collectDate,eventID,sampleID,samplerType,towsTrapsVolume,sampleNumber,towsTrapsNumber,zooDepth1,zooDepth2,zooDepth3,taxonID,nauplii,zooMinimumLength,zooMeanLength,zooMaximumLength,zooWidth,adjCountPerBottle,aquaticSiteType,countPerL
BARC,BARC.AOS.littoral2,2015-11-05T17:00:00Z,BARC.20151105,BARC.20151105.SCHINDLER.3,Schindler-Patalas,24,3,2,0.5,0.7,NA,CHYSPH,NA,0.225,0.233,0.25,NA,20,lake,0.8333333333333334
BARC,BARC.AOS.littoral2,2015-11-05T17:00:00Z,BARC.20151105,BARC.20151105.SCHINDLER.3,Schindler-Patalas,24,3,2,0.5,0.7,NA,DIASP10,NA,0.475,0.492,0.5,NA,20,lake,0.8333333333333334
BARC,BARC.AOS.littoral2,2015-11-05T17:00:00Z,BARC.20151105,BARC.20151105.SCHINDLER.3,Schindler-Patalas,24,3,2,0.5,0.7,NA,GASSTY,NA,0.1,0.1,0.1,NA,7,lake,0.2916666666666667
BARC,BARC.AOS.littoral2,2015-11-05T17:00:00Z,BARC.20151105,BARC.20151105.SCHINDLER.3,Schindler-Patalas,24,3,2,0.5,0.7,NA,LECMIR,NA,0.125,0.15,0.175,NA,13,lake,0.5416666666666666
BARC,BARC.AOS.littoral2,2015-11-05T17:00:00Z,BARC.20151105,BARC.20151105.SCHINDLER.3,Schindler-Patalas,24,3,2,0.5,0.7,NA,BRAZAH,NA,0.125,0.126,0.15,NA,200,lake,8.333333333333334
BARC,BARC.AOS.littoral2,2015-11-05T17:00:00Z,BARC.20151105,BARC.20151105.SCHINDLER.3,Schindler-Patalas,24,3,2,0.5,0.7,NA,BEASP1,NA,0.15,0.15,0.15,NA,13,lake,0.5416666666666666
BARC,BARC.AOS.littoral2,2015-11-05T17:00:00Z,BARC.20151105,BARC.20151105.SCHINDLER.3,Schindler-Patalas,24,3,2,0.5,0.7,NA,CYCSP,NA,0.225,0.247,0.35,NA,860,lake,35.833333333333336
BARC,BARC.AOS.littoral2,2015-11-05T17:00:00Z,BARC.20151105,BARC.20151105.SCHINDLER.3,Schindler-Patalas,24,3,2,0.5,0.7,NA,COPSP,Y,0.075,0.08,0.125,NA,3500,lake,145.83333333333334
BARC,BARC.AOS.littoral2,2015-11-05T17:00:00Z,BARC.20151105,BARC.20151105.SCHINDLER.3,Schindler-Patalas,24,3,2,0.5,0.7,NA,ALOSP2,NA,0.25,0.267,0.275,NA,20,lake,0.8333333333333334
BARC,BARC.AOS.littoral2,2015-11-05T17:00:00Z,BARC.20151105,BARC.20151105.SCHINDLER.3,Schindler-Patalas,24,3,2,0.5,0.7,NA,KERTAU,NA,0.1,0.1,0.1,NA,680,lake,28.333333333333332
BARC,BARC.AOS.littoral2,2015-11-05T17:00:00Z,BARC.20151105,BARC.20151105.SCHINDLER.3,Schindler-Patalas,24,3,2,0.5,0.7,NA,PLOLEN,NA,0.15,0.15,0.15,NA,7,lake,0.2916666666666667
BARC,BARC.AOS.littoral1,2015-11-05T17:00:00Z,BARC.20151105,BARC.20151105.TOW.2,tow net,657,2,3,3,3,3,SKIMIS,NA,0.825,0.825,0.825,NA,120,lake,0.182648401826484
BARC,BARC.AOS.littoral1,2015-11-05T17:00:00Z,BARC.20151105,BARC.20151105.TOW.2,tow net,657,2,3,3,3,3,DIASP10,NA,0.5,0.5,0.5,NA,120,lake,0.182648401826484
BARC,BARC.AOS.littoral1,2015-11-05T17:00:00Z,BARC.20151105,BARC.20151105.TOW.2,tow net,657,2,3,3,3,3,GASSTY,NA,0.1,0.1,0.1,NA,240,lake,0.365296803652968
BARC,BARC.AOS.littoral1,2015-11-05T17:00:00Z,BARC.20151105,BARC.20151105.TOW.2,tow net,657,2,3,3,3,3,POLSP20,NA,0.075,0.075,0.075,NA,120,lake,0.182648401826484
BARC,BARC.AOS.littoral1,2015-11-05T17:00:00Z,BARC.20151105,BARC.20151105.TOW.2,tow net,657,2,3,3,3,3,ASCECA,NA,0.1,0.1,0.1,NA,120,lake,0.182648401826484
BARC,BARC.AOS.littoral1,2015-11-05T17:00:00Z,BARC.20151105,BARC.20151105.TOW.2,tow net,657,2,3,3,3,3,CHYSP2,NA,0.175,0.175,0.175,NA,840,lake,1.278538812785388
BARC,BARC.AOS.littoral1,2015-11-05T17:00:00Z,BARC.20151105,BARC.20151105.TOW.2,tow net,657,2,3,3,3,3,KERTAU,NA,0.1,0.1,0.1,NA,28200,lake,42.922374429223744
BARC,BARC.AOS.littoral1,2015-11-05T17:00:00Z,BARC.20151105,BARC.20151105.TOW.2,tow net,657,2,3,3,3,3,CYCSP,NA,0.225,0.248,0.325,NA,1560,lake,2.374429223744292
BARC,BARC.AOS.littoral1,2015-11-05T17:00:00Z,BARC.20151105,BARC.20151105.TOW.2,tow net,657,2,3,3,3,3,COPSP,Y,0.075,0.141,0.25,NA,15480,lake,23.561643835616437
BARC,BARC.AOS.littoral1,2015-11-05T17:00:00Z,BARC.20151105,BARC.20151105.TOW.2,tow net,657,2,3,3,3,3,MONBUL,NA,0.1,0.1,0.1,NA,240,lake,0.365296803652968
BARC,BARC.AOS.littoral1,2015-11-05T17:00:00Z,BARC.20151105,BARC.20151105.TOW.2,tow net,657,2,3,3,3,3,CALSP1,NA,0.325,0.48,0.6,NA,600,lake,0.91324200913242
BARC,BARC.AOS.littoral1,2015-11-05T17:00:00Z,BARC.20151105,BARC.20151105.TOW.2,tow net,657,2,3,3,3,3,TROPRA1,NA,0.375,0.442,0.5,NA,720,lake,1.095890410958904
BARC,BARC.AOS.littoral1,2015-11-05T17:00:00Z,BARC.20151105,BARC.20151105.TOW.2,tow net,657,2,3,3,3,3,TRIPOR,NA,0.1,0.1,0.1,NA,120,lake,0.182648401826484
BARC,BARC.AOS.littoral1,2015-11-05T17:00:00Z,BARC.20151105,BARC.20151105.TOW.2,tow net,657,2,3,3,3,3,ACRHAR,NA,0.425,0.425,0.425,NA,120,lake,0.182648401826484
BARC,BARC.AOS.buoy.c0,2015-11-05T17:00:00Z,BARC.20151105,BARC.20151105.TOW.1,tow net,985.5,1,3,4.5,4.5,4.5,COPSP,Y,0.075,0.131,0.225,NA,28000,lake,28.411973617453068
BARC,BARC.AOS.buoy.c0,2015-11-05T17:00:00Z,BARC.20151105,BARC.20151105.TOW.1,tow net,985.5,1,3,4.5,4.5,4.5,SYNSP8,NA,0.125,0.125,0.125,NA,800,lake,0.8117706747843734
BARC,BARC.AOS.buoy.c0,2015-11-05T17:00:00Z,BARC.20151105,BARC.20151105.TOW.1,tow net,985.5,1,3,4.5,4.5,4.5,ASCECA,NA,0.125,0.125,0.125,NA,800,lake,0.8117706747843734
BARC,BARC.AOS.buoy.c0,2015-11-05T17:00:00Z,BARC.20151105,BARC.20151105.TOW.1,tow net,985.5,1,3,4.5,4.5,4.5,CALSP1,NA,0.2,0.53,0.725,NA,52800,lake,53.57686453576864
BARC,BARC.AOS.buoy.c0,2015-11-05T17:00:00Z,BARC.20151105,BARC.20151105.TOW.1,tow net,985.5,1,3,4.5,4.5,4.5,ARCFLO,NA,0.875,0.875,0.875,NA,800,lake,0.8117706747843734
BARC,BARC.AOS.buoy.c0,2015-11-05T17:00:00Z,BARC.20151105,BARC.20151105.TOW.1,tow net,985.5,1,3,4.5,4.5,4.5,GASSTY,NA,0.1,0.1,0.1,NA,3200,lake,3.2470826991374935
BARC,BARC.AOS.buoy.c0,2015-11-05T17:00:00Z,BARC.20151105,BARC.20151105.TOW.1,tow net,985.5,1,3,4.5,4.5,4.5,CONUNI,NA,0.125,0.125,0.125,0.05,800,lake,0.8117706747843734
BARC,BARC.AOS.buoy.c0,2015-11-05T17:00:00Z,BARC.20151105,BARC.20151105.TOW.1,tow net,985.5,1,3,4.5,4.5,4.5,SKIMIS,NA,0.65,0.746,0.875,NA,5600,lake,5.682394723490614
BARC,BARC.AOS.buoy.c0,2015-11-05T17:00:00Z,BARC.20151105,BARC.20151105.TOW.1,tow net,985.5,1,3,4.5,4.5,4.5,TROPRA1,NA,0.4,0.425,0.45,NA,1600,lake,1.6235413495687467
BARC,BARC.AOS.buoy.c0,2015-11-05T17:00:00Z,BARC.20151105,BARC.20151105.TOW.1,tow net,985.5,1,3,4.5,4.5,4.5,KERTAU,NA,0.1,0.1,0.1,NA,267200,lake,271.13140537798074
BARC,BARC.AOS.littoral1,2016-02-19T17:00:00Z,BARC.20160219,BARC.20160219.SCHINDLER.2,Schindler-Patalas,24,2,2,0.5,1.2,NA,CHYSPH,NA,0.3,0.3,0.3,NA,2,lake,0.08333333333333333
BARC,BARC.AOS.littoral1,2016-02-19T17:00:00Z,BARC.20160219,BARC.20160219.SCHINDLER.2,Schindler-Patalas,24,2,2,0.5,1.2,NA,DIASP10,NA,0.425,0.538,0.65,NA,4,lake,0.16666666666666666
BARC,BARC.AOS.littoral1,2016-02-19T17:00:00Z,BARC.20160219,BARC.20160219.SCHINDLER.2,Schindler-Patalas,24,2,2,0.5,1.2,NA,AMPSP1,NA,NA,NA,NA,NA,2,lake,0.08333333333333333
BARC,BARC.AOS.littoral1,2016-02-19T17:00:00Z,BARC.20160219,BARC.20160219.SCHINDLER.2,Schindler-Patalas,24,2,2,0.5,1.2,NA,SKIMIS,NA,0.875,0.875,0.875,NA,2,lake,0.08333333333333333
BARC,BARC.AOS.littoral1,2016-02-19T17:00:00Z,BARC.20160219,BARC.20160219.SCHINDLER.2,Schindler-Patalas,24,2,2,0.5,1.2,NA,POLSP20,NA,0.1,0.1,0.1,NA,2,lake,0.08333333333333333
BARC,BARC.AOS.littoral1,2016-02-19T17:00:00Z,BARC.20160219,BARC.20160219.SCHINDLER.2,Schindler-Patalas,24,2,2,0.5,1.2,NA,MONSP9,NA,0.1,0.117,0.125,NA,7,lake,0.2916666666666667
BARC,BARC.AOS.littoral1,2016-02-19T17:00:00Z,BARC.20160219,BARC.20160219.SCHINDLER.2,Schindler-Patalas,24,2,2,0.5,1.2,NA,ASCOVA,NA,0.1,0.1,0.1,NA,2,lake,0.08333333333333333
BARC,BARC.AOS.littoral1,2016-02-19T17:00:00Z,BARC.20160219,BARC.20160219.SCHINDLER.2,Schindler-Patalas,24,2,2,0.5,1.2,NA,LECMIR,NA,0.1,0.125,0.15,NA,16,lake,0.6666666666666666
BARC,BARC.AOS.littoral1,2016-02-19T17:00:00Z,BARC.20160219,BARC.20160219.SCHINDLER.2,Schindler-Patalas,24,2,2,0.5,1.2,NA,TRISIM,NA,0.1,0.1,0.1,0.05,2,lake,0.08333333333333333
BARC,BARC.AOS.littoral1,2016-02-19T17:00:00Z,BARC.20160219,BARC.20160219.SCHINDLER.2,Schindler-Patalas,24,2,2,0.5,1.2,NA,DIASP,NA,1,1.025,1.05,NA,4,lake,0.16666666666666666
BARC,BARC.AOS.littoral1,2016-02-19T17:00:00Z,BARC.20160219,BARC.20160219.SCHINDLER.2,Schindler-Patalas,24,2,2,0.5,1.2,NA,CYCSP,NA,0.2,0.373,0.625,NA,67,lake,2.7916666666666665
BARC,BARC.AOS.littoral1,2016-02-19T17:00:00Z,BARC.20160219,BARC.20160219.SCHINDLER.2,Schindler-Patalas,24,2,2,0.5,1.2,NA,CHYSP2,NA,0.175,0.204,0.25,NA,93,lake,3.875
BARC,BARC.AOS.littoral1,2016-02-19T17:00:00Z,BARC.20160219,BARC.20160219.SCHINDLER.2,Schindler-Patalas,24,2,2,0.5,1.2,NA,EUCSP7,NA,0.325,0.35,0.375,NA,4,lake,0.16666666666666666
BARC,BARC.AOS.littoral1,2016-02-19T17:00:00Z,BARC.20160219,BARC.20160219.SCHINDLER.2,Schindler-Patalas,24,2,2,0.5,1.2,NA,BDESP,NA,0.125,0.133,0.15,NA,7,lake,0.2916666666666667
BARC,BARC.AOS.littoral1,2016-02-19T17:00:00Z,BARC.20160219,BARC.20160219.SCHINDLER.2,Schindler-Patalas,24,2,2,0.5,1.2,NA,KERTAU,NA,0.075,0.099,0.1,NA,91,lake,3.7916666666666665
BARC,BARC.AOS.littoral1,2016-02-19T17:00:00Z,BARC.20160219,BARC.20160219.SCHINDLER.2,Schindler-Patalas,24,2,2,0.5,1.2,NA,TROPRA1,NA,0.425,0.463,0.5,NA,29,lake,1.2083333333333333
BARC,BARC.AOS.littoral1,2016-02-19T17:00:00Z,BARC.20160219,BARC.20160219.SCHINDLER.2,Schindler-Patalas,24,2,2,0.5,1.2,NA,GASSTY,NA,0.1,0.1,0.1,NA,4,lake,0.16666666666666666
BARC,BARC.AOS.littoral1,2016-02-19T17:00:00Z,BARC.20160219,BARC.20160219.SCHINDLER.2,Schindler-Patalas,24,2,2,0.5,1.2,NA,CHYSP,NA,0.3,0.34,0.425,NA,11,lake,0.4583333333333333
BARC,BARC.AOS.littoral1,2016-02-19T17:00:00Z,BARC.20160219,BARC.20160219.SCHINDLER.2,Schindler-Patalas,24,2,2,0.5,1.2,NA,EUBTUB,NA,0.25,0.396,0.45,NA,147,lake,6.125
BARC,BARC.AOS.littoral1,2016-02-19T17:00:00Z,BARC.20160219,BARC.20160219.SCHINDLER.2,Schindler-Patalas,24,2,2,0.5,1.2,NA,COPSP,Y,0.075,0.113,0.2,NA,660,lake,27.5
BARC,BARC.AOS.littoral1,2016-02-19T17:00:00Z,BARC.20160219,BARC.20160219.SCHINDLER.2,Schindler-Patalas,24,2,2,0.5,1.2,NA,ACRHAR,NA,0.375,0.46,0.625,NA,11,lake,0.4583333333333333
BARC,BARC.AOS.littoral1,2016-02-19T17:00:00Z,BARC.20160219,BARC.20160219.SCHINDLER.2,Schindler-Patalas,24,2,2,0.5,1.2,NA,CALSP1,NA,0.35,0.506,0.775,NA,9,lake,0.375
BARC,BARC.AOS.buoy.c0,2016-02-19T17:00:00Z,BARC.20160219,BARC.20160219.TOW.1,tow net,715.4,1,2,4.9,4.9,NA,CYCSP,NA,0.225,0.238,0.25,NA,160,lake,0.22365110427732737
BARC,BARC.AOS.buoy.c0,2016-02-19T17:00:00Z,BARC.20160219,BARC.20160219.TOW.1,tow net,715.4,1,2,4.9,4.9,NA,PLOSP1,NA,0.1,0.1,0.1,NA,80,lake,0.11182555213866369
BARC,BARC.AOS.buoy.c0,2016-02-19T17:00:00Z,BARC.20160219,BARC.20160219.TOW.1,tow net,715.4,1,2,4.9,4.9,NA,SKIMIS,NA,0.85,0.888,0.925,NA,640,lake,0.8946044171093095
BARC,BARC.AOS.buoy.c0,2016-02-19T17:00:00Z,BARC.20160219,BARC.20160219.TOW.1,tow net,715.4,1,2,4.9,4.9,NA,CALSP1,NA,0.35,0.522,0.825,NA,2880,lake,4.025719876991893
BARC,BARC.AOS.buoy.c0,2016-02-19T17:00:00Z,BARC.20160219,BARC.20160219.TOW.1,tow net,715.4,1,2,4.9,4.9,NA,DIASP10,NA,0.45,0.545,0.65,NA,480,lake,0.6709533128319821
BARC,BARC.AOS.buoy.c0,2016-02-19T17:00:00Z,BARC.20160219,BARC.20160219.TOW.1,tow net,715.4,1,2,4.9,4.9,NA,GASSTY,NA,0.1,0.1,0.1,NA,880,lake,1.2300810735253005
BARC,BARC.AOS.buoy.c0,2016-02-19T17:00:00Z,BARC.20160219,BARC.20160219.TOW.1,tow net,715.4,1,2,4.9,4.9,NA,ACRHAR,NA,0.625,0.625,0.625,NA,80,lake,0.11182555213866369
BARC,BARC.AOS.buoy.c0,2016-02-19T17:00:00Z,BARC.20160219,BARC.20160219.TOW.1,tow net,715.4,1,2,4.9,4.9,NA,TROPRA1,NA,0.4,0.456,0.5,NA,1040,lake,1.453732177802628
BARC,BARC.AOS.buoy.c0,2016-02-19T17:00:00Z,BARC.20160219,BARC.20160219.TOW.1,tow net,715.4,1,2,4.9,4.9,NA,LEPSP32,NA,0.075,0.075,0.075,NA,80,lake,0.11182555213866369
BARC,BARC.AOS.buoy.c0,2016-02-19T17:00:00Z,BARC.20160219,BARC.20160219.TOW.1,tow net,715.4,1,2,4.9,4.9,NA,EUBTUB,NA,0.25,0.329,0.475,NA,800,lake,1.118255521386637
BARC,BARC.AOS.buoy.c0,2016-02-19T17:00:00Z,BARC.20160219,BARC.20160219.TOW.1,tow net,715.4,1,2,4.9,4.9,NA,CHYSP2,NA,0.25,0.25,0.25,NA,80,lake,0.11182555213866369
BARC,BARC.AOS.buoy.c0,2016-02-19T17:00:00Z,BARC.20160219,BARC.20160219.TOW.1,tow net,715.4,1,2,4.9,4.9,NA,KERTAU,NA,0.075,0.096,0.1,NA,15440,lake,21.582331562762093
BARC,BARC.AOS.buoy.c0,2016-02-19T17:00:00Z,BARC.20160219,BARC.20160219.TOW.1,tow net,715.4,1,2,4.9,4.9,NA,COPSP,Y,0.075,0.121,0.175,NA,8480,lake,11.85350852669835
BARC,BARC.AOS.buoy.c0,2016-02-19T17:00:00Z,BARC.20160219,BARC.20160219.TOW.1,tow net,715.4,1,2,4.9,4.9,NA,TRISP31,NA,0.15,0.15,0.15,0.08,80,lake,0.11182555213866369
BARC,BARC.AOS.littoral2,2016-02-19T17:00:00Z,BARC.20160219,BARC.20160219.SCHINDLER.3,Schindler-Patalas,24,3,2,0.5,0.8,NA,ASCOVA,NA,0.1,0.1,0.1,NA,7,lake,0.2916666666666667
BARC,BARC.AOS.littoral2,2016-02-19T17:00:00Z,BARC.20160219,BARC.20160219.SCHINDLER.3,Schindler-Patalas,24,3,2,0.5,0.8,NA,CALSP1,NA,0.375,0.508,0.8,NA,20,lake,0.8333333333333334
BARC,BARC.AOS.littoral2,2016-02-19T17:00:00Z,BARC.20160219,BARC.20160219.SCHINDLER.3,Schindler-Patalas,24,3,2,0.5,0.8,NA,MONLUN,NA,0.075,0.1,0.125,NA,43,lake,1.7916666666666667
BARC,BARC.AOS.littoral2,2016-02-19T17:00:00Z,BARC.20160219,BARC.20160219.SCHINDLER.3,Schindler-Patalas,24,3,2,0.5,0.8,NA,KERTAU,NA,0.1,0.1,0.1,NA,50,lake,2.0833333333333335
BARC,BARC.AOS.littoral2,2016-02-19T17:00:00Z,BARC.20160219,BARC.20160219.SCHINDLER.3,Schindler-Patalas,24,3,2,0.5,0.8,NA,LECMIR,NA,0.1,0.125,0.175,NA,13,lake,0.5416666666666666
BARC,BARC.AOS.littoral2,2016-02-19T17:00:00Z,BARC.20160219,BARC.20160219.SCHINDLER.3,Schindler-Patalas,24,3,2,0.5,0.8,NA,EUCSP7,NA,0.275,0.413,0.5,NA,20,lake,0.8333333333333334
BARC,BARC.AOS.littoral2,2016-02-19T17:00:00Z,BARC.20160219,BARC.20160219.SCHINDLER.3,Schindler-Patalas,24,3,2,0.5,0.8,NA,POLSP20,NA,0.1,0.1,0.1,NA,3,lake,0.125
BARC,BARC.AOS.littoral2,2016-02-19T17:00:00Z,BARC.20160219,BARC.20160219.SCHINDLER.3,Schindler-Patalas,24,3,2,0.5,0.8,NA,CHYSP2,NA,0.175,0.19,0.2,NA,17,lake,0.7083333333333334
BARC,BARC.AOS.littoral2,2016-02-19T17:00:00Z,BARC.20160219,BARC.20160219.SCHINDLER.3,Schindler-Patalas,24,3,2,0.5,0.8,NA,TROPRA1,NA,0.4,0.442,0.5,NA,363,lake,15.125
BARC,BARC.AOS.littoral2,2016-02-19T17:00:00Z,BARC.20160219,BARC.20160219.SCHINDLER.3,Schindler-Patalas,24,3,2,0.5,0.8,NA,ALOSP2,NA,0.225,0.225,0.225,NA,3,lake,0.125
BARC,BARC.AOS.littoral2,2016-02-19T17:00:00Z,BARC.20160219,BARC.20160219.SCHINDLER.3,Schindler-Patalas,24,3,2,0.5,0.8,NA,COPSP,Y,0.075,0.121,0.2,NA,820,lake,34.166666666666664
BARC,BARC.AOS.littoral2,2016-02-19T17:00:00Z,BARC.20160219,BARC.20160219.SCHINDLER.3,Schindler-Patalas,24,3,2,0.5,0.8,NA,GASSTY,NA,0.1,0.1,0.1,NA,3,lake,0.125
BARC,BARC.AOS.littoral2,2016-02-19T17:00:00Z,BARC.20160219,BARC.20160219.SCHINDLER.3,Schindler-Patalas,24,3,2,0.5,0.8,NA,CHYSPH,NA,0.275,0.275,0.275,NA,3,lake,0.125
BARC,BARC.AOS.littoral2,2016-02-19T17:00:00Z,BARC.20160219,BARC.20160219.SCHINDLER.3,Schindler-Patalas,24,3,2,0.5,0.8,NA,ACRHAR,NA,0.375,0.443,0.55,NA,37,lake,1.5416666666666667
BARC,BARC.AOS.littoral2,2016-02-19T17:00:00Z,BARC.20160219,BARC.20160219.SCHINDLER.3,Schindler-Patalas,24,3,2,0.5,0.8,NA,BDESP,NA,0.125,0.131,0.15,NA,13,lake,0.5416666666666666
BARC,BARC.AOS.littoral2,2016-02-19T17:00:00Z,BARC.20160219,BARC.20160219.SCHINDLER.3,Schindler-Patalas,24,3,2,0.5,0.8,NA,TRISP31,NA,0.15,0.15,0.15,NA,3,lake,0.125
BARC,BARC.AOS.littoral2,2016-02-19T17:00:00Z,BARC.20160219,BARC.20160219.SCHINDLER.3,Schindler-Patalas,24,3,2,0.5,0.8,NA,EUBTUB,NA,0.275,0.325,0.4,NA,13,lake,0.5416666666666666
BARC,BARC.AOS.littoral2,2016-02-19T17:00:00Z,BARC.20160219,BARC.20160219.SCHINDLER.3,Schindler-Patalas,24,3,2,0.5,0.8,NA,CYCSP,NA,0.225,0.265,0.4,NA,270,lake,11.25
BARC,BARC.AOS.littoral2,2016-02-19T17:00:00Z,BARC.20160219,BARC.20160219.SCHINDLER.3,Schindler-Patalas,24,3,2,0.5,0.8,NA,SKIMIS,NA,0.825,0.928,1,NA,27,lake,1.125
BARC,BARC.AOS.buoy.c0,2016-07-06T16:00:00Z,BARC.20160706,BARC.20160706.TOWNET.1,tow net,686.2,1,2,4.7,4.7,NA,ASCECA,NA,0.1,0.1,0.1,NA,280,lake,0.4080443019527834
BARC,BARC.AOS.buoy.c0,2016-07-06T16:00:00Z,BARC.20160706,BARC.20160706.TOWNET.1,tow net,686.2,1,2,4.7,4.7,NA,CYCSP,NA,0.25,0.25,0.25,NA,80,lake,0.11658408627222383
BARC,BARC.AOS.buoy.c0,2016-07-06T16:00:00Z,BARC.20160706,BARC.20160706.TOWNET.1,tow net,686.2,1,2,4.7,4.7,NA,TROPRA1,NA,0.475,0.475,0.475,NA,40,lake,0.058292043136111915
BARC,BARC.AOS.buoy.c0,2016-07-06T16:00:00Z,BARC.20160706,BARC.20160706.TOWNET.1,tow net,686.2,1,2,4.7,4.7,NA,EUBTUB,NA,0.25,0.335,0.5,NA,1400,lake,2.040221509763917
BARC,BARC.AOS.buoy.c0,2016-07-06T16:00:00Z,BARC.20160706,BARC.20160706.TOWNET.1,tow net,686.2,1,2,4.7,4.7,NA,KERTAU,NA,NA,NA,NA,NA,3120,lake,4.54677936461673
BARC,BARC.AOS.buoy.c0,2016-07-06T16:00:00Z,BARC.20160706,BARC.20160706.TOWNET.1,tow net,686.2,1,2,4.7,4.7,NA,SYNSP8,NA,0.1,0.103,0.125,0.13,3480,lake,5.071407752841737
BARC,BARC.AOS.buoy.c0,2016-07-06T16:00:00Z,BARC.20160706,BARC.20160706.TOWNET.1,tow net,686.2,1,2,4.7,4.7,NA,COPSP,Y,0.075,0.156,0.225,NA,2200,lake,3.2060623724861554
BARC,BARC.AOS.buoy.c0,2016-07-06T16:00:00Z,BARC.20160706,BARC.20160706.TOWNET.1,tow net,686.2,1,2,4.7,4.7,NA,GASSTY,NA,0.075,0.075,0.075,NA,440,lake,0.6412124744972311
BARC,BARC.AOS.buoy.c0,2016-07-06T16:00:00Z,BARC.20160706,BARC.20160706.TOWNET.1,tow net,686.2,1,2,4.7,4.7,NA,CALSP1,NA,0.3,0.665,0.875,NA,2080,lake,3.0311862430778196
BARC,BARC.AOS.buoy.c0,2016-07-06T16:00:00Z,BARC.20160706,BARC.20160706.TOWNET.1,tow net,686.2,1,2,4.7,4.7,NA,PLOLEN,NA,0.1,0.12,0.125,NA,200,lake,0.2914602156805596
BARC,BARC.AOS.buoy.c0,2016-07-06T16:00:00Z,BARC.20160706,BARC.20160706.TOWNET.1,tow net,686.2,1,2,4.7,4.7,NA,SKIMIS,NA,0.85,0.889,1,NA,320,lake,0.4663363450888953
BARC,BARC.AOS.buoy.c0,2016-07-06T16:00:00Z,BARC.20160706,BARC.20160706.TOWNET.1,tow net,686.2,1,2,4.7,4.7,NA,DIASP10,NA,0.25,0.498,0.75,NA,2120,lake,3.0894782862139314
BARC,BARC.AOS.buoy.c0,2016-07-06T16:00:00Z,BARC.20160706,BARC.20160706.TOWNET.1,tow net,686.2,1,2,4.7,4.7,NA,TESSP2,NA,0.1,0.1,0.1,NA,80,lake,0.11658408627222383
BARC,BARC.AOS.buoy.c0,2016-07-06T16:00:00Z,BARC.20160706,BARC.20160706.TOWNET.1,tow net,686.2,1,2,4.7,4.7,NA,MONBUL,NA,0.1,0.1,0.1,NA,40,lake,0.058292043136111915
BARC,BARC.AOS.littoral1,2016-07-06T16:00:00Z,BARC.20160706,BARC.20160706.SCHINDLERPATALAS.2,Schindler-Patalas,24,2,2,0.5,1,NA,CHYSPH,NA,0.275,0.275,0.275,NA,3,lake,0.125
BARC,BARC.AOS.littoral1,2016-07-06T16:00:00Z,BARC.20160706,BARC.20160706.SCHINDLERPATALAS.2,Schindler-Patalas,24,2,2,0.5,1,NA,CYCSP,NA,0.25,0.361,0.75,NA,28,lake,1.1666666666666667
BARC,BARC.AOS.littoral1,2016-07-06T16:00:00Z,BARC.20160706,BARC.20160706.SCHINDLERPATALAS.2,Schindler-Patalas,24,2,2,0.5,1,NA,TROPRA1,NA,0.375,0.43,0.625,NA,90,lake,3.75
BARC,BARC.AOS.littoral1,2016-07-06T16:00:00Z,BARC.20160706,BARC.20160706.SCHINDLERPATALAS.2,Schindler-Patalas,24,2,2,0.5,1,NA,MONSP8,NA,0.1,0.1,0.1,NA,8,lake,0.3333333333333333
BARC,BARC.AOS.littoral1,2016-07-06T16:00:00Z,BARC.20160706,BARC.20160706.SCHINDLERPATALAS.2,Schindler-Patalas,24,2,2,0.5,1,NA,MONQUA,NA,0.15,0.15,0.15,NA,10,lake,0.4166666666666667
BARC,BARC.AOS.littoral1,2016-07-06T16:00:00Z,BARC.20160706,BARC.20160706.SCHINDLERPATALAS.2,Schindler-Patalas,24,2,2,0.5,1,NA,CHYSP,NA,0.175,0.228,0.3,NA,20,lake,0.8333333333333334
BARC,BARC.AOS.littoral1,2016-07-06T16:00:00Z,BARC.20160706,BARC.20160706.SCHINDLERPATALAS.2,Schindler-Patalas,24,2,2,0.5,1,NA,LECSP1,NA,0.1,0.117,0.225,NA,23,lake,0.9583333333333334
BARC,BARC.AOS.littoral1,2016-07-06T16:00:00Z,BARC.20160706,BARC.20160706.SCHINDLERPATALAS.2,Schindler-Patalas,24,2,2,0.5,1,NA,ASCECA,NA,0.1,0.1,0.1,NA,18,lake,0.75
BARC,BARC.AOS.littoral1,2016-07-06T16:00:00Z,BARC.20160706,BARC.20160706.SCHINDLERPATALAS.2,Schindler-Patalas,24,2,2,0.5,1,NA,DIASP10,NA,0.7,0.7,0.7,NA,3,lake,0.125
BARC,BARC.AOS.littoral1,2016-07-06T16:00:00Z,BARC.20160706,BARC.20160706.SCHINDLERPATALAS.2,Schindler-Patalas,24,2,2,0.5,1,NA,COPSP,Y,0.075,0.115,0.25,NA,505,lake,21.041666666666668
BARC,BARC.AOS.littoral1,2016-07-06T16:00:00Z,BARC.20160706,BARC.20160706.SCHINDLERPATALAS.2,Schindler-Patalas,24,2,2,0.5,1,NA,SYNSP8,NA,0.1,0.1,0.1,NA,3,lake,0.125
BARC,BARC.AOS.littoral1,2016-07-06T16:00:00Z,BARC.20160706,BARC.20160706.SCHINDLERPATALAS.2,Schindler-Patalas,24,2,2,0.5,1,NA,LECMIR,NA,0.125,0.125,0.125,NA,3,lake,0.125
