aquaticSiteType,siteID.x,namedLocation.x,collectDate.x,eventID,parentSampleID,sampleID,habitatType,algalSampleType,samplerType,benthicArea,substratumSizeClass,plantSurfaceArea,fieldSampleVolume,labSampleVolume,preservativeVolume,domainFilterVolume,ashMassDataQF,adjAshFreeDryMass
stream,LEWI,LEWI.AOS.S2,2017-07-11T13:46:00Z,LEWI.20170711,LEWI.20170711.SESTON.1,LEWI.20170711.SESTON.1,run,seston,grab,NA,silt,NA,6000,NA,NA,3,NA,0.0014
stream,LEWI,LEWI.AOS.reach,2017-07-11T13:46:00Z,LEWI.20170711,LEWI.20170711.EPIPELON.2,LEWI.20170711.EPIPELON.2,run,epipelon,grab,0.005938,silt,NA,125,NA,NA,3,NA,8e-4
stream,LEWI,LEWI.AOS.reach,2017-07-11T13:46:00Z,LEWI.20170711,LEWI.20170711.EPILITHON.1,LEWI.20170711.EPILITHON.1,riffle,epilithon,scrub,0.002406,cobble,NA,125,NA,NA,3,NA,0.0035
stream,LEWI,LEWI.AOS.reach,2017-07-11T13:46:00Z,LEWI.20170711,LEWI.20170711.EPIPELON.4,LEWI.20170711.EPIPELON.4,run,epipelon,grab,0.005938,silt,NA,125,NA,NA,3,NA,0.0016
stream,LEWI,LEWI.AOS.reach,2017-07-11T13:46:00Z,LEWI.20170711,LEWI.20170711.EPIPELON.1,LEWI.20170711.EPIPELON.1,run,epipelon,grab,0.005938,silt,NA,125,NA,NA,3,NA,0.0244
stream,LEWI,LEWI.AOS.reach,2017-07-11T13:46:00Z,LEWI.20170711,LEWI.20170711.EPILITHON.2,LEWI.20170711.EPILITHON.2,riffle,epilithon,scrub,0.002406,cobble,NA,125,NA,NA,3,NA,0.0024
stream,LEWI,LEWI.AOS.reach,2017-07-11T13:46:00Z,LEWI.20170711,LEWI.20170711.EPIPELON.5,LEWI.20170711.EPIPELON.5,run,epipelon,grab,0.005938,silt,NA,125,NA,NA,3,NA,0.0012
stream,LEWI,LEWI.AOS.reach,2017-07-11T13:46:00Z,LEWI.20170711,LEWI.20170711.EPILITHON.3,LEWI.20170711.EPILITHON.3,riffle,epilithon,scrub,0.002406,cobble,NA,125,NA,NA,3,NA,0
stream,LEWI,LEWI.AOS.reach,2017-11-07T15:36:00Z,LEWI.20171107,LEWI.20171107.EPILITHON.1,LEWI.20171107.EPILITHON.1,riffle,epilithon,scrub,0.002406,cobble,NA,125,NA,NA,5,NA,6e-4
stream,LEWI,LEWI.AOS.S2,2017-11-07T15:36:00Z,LEWI.20171107,LEWI.20171107.SESTON.1,LEWI.20171107.SESTON.1,run,seston,grab,NA,silt,NA,5000,NA,NA,1000,NA,0
stream,LEWI,LEWI.AOS.reach,2017-11-07T15:36:00Z,LEWI.20171107,LEWI.20171107.EPIPELON.5,LEWI.20171107.EPIPELON.5,run,epipelon,grab,0.005938,silt,NA,125,NA,NA,3,NA,0.001
stream,LEWI,LEWI.AOS.reach,2017-11-07T15:36:00Z,LEWI.20171107,LEWI.20171107.EPILITHON.2,LEWI.20171107.EPILITHON.2,riffle,epilithon,scrub,0.002406,silt,NA,125,NA,NA,3,NA,0.0012
stream,LEWI,LEWI.AOS.reach,2017-11-07T15:36:00Z,LEWI.20171107,LEWI.20171107.EPILITHON.3,LEWI.20171107.EPILITHON.3,riffle,epilithon,scrub,0.002406,cobble,NA,125,NA,NA,3,NA,8e-4
stream,LEWI,LEWI.AOS.reach,2017-11-07T15:36:00Z,LEWI.20171107,LEWI.20171107.EPIPELON.3,LEWI.20171107.EPIPELON.3,run,epipelon,grab,0.005938,silt,NA,125,NA,NA,3,NA,0.001
stream,LEWI,LEWI.AOS.reach,2017-11-07T15:36:00Z,LEWI.20171107,LEWI.20171107.EPIPELON.1,LEWI.20171107.EPIPELON.1,run,epipelon,grab,0.005938,silt,NA,125,NA,NA,3,NA,0.0013
stream,LEWI,LEWI.AOS.reach,2017-11-07T15:36:00Z,LEWI.20171107,LEWI.20171107.EPIPELON.4,LEWI.20171107.EPIPELON.4,run,epipelon,grab,0.005938,silt,NA,125,NA,NA,3,NA,0.0023
stream,LEWI,LEWI.AOS.reach,2017-11-07T15:36:00Z,LEWI.20171107,LEWI.20171107.EPIPELON.2,LEWI.20171107.EPIPELON.2,run,epipelon,grab,0.005938,silt,NA,125,NA,NA,3,NA,0.0011
stream,LEWI,LEWI.AOS.reach,2018-03-28T13:23:00Z,LEWI.20180328,LEWI.20180328.EPIPELON.4,LEWI.20180328.EPIPELON.4.AFDM.1,run,epipelon,grab,0.005938,silt,NA,125,NA,NA,3,NA,0.0015
stream,LEWI,LEWI.AOS.reach,2018-03-28T13:23:00Z,LEWI.20180328,LEWI.20180328.EPILITHON.2,LEWI.20180328.EPILITHON.2.AFDM.1,riffle,epilithon,scrub,0.002406,cobble,NA,125,NA,NA,3,NA,0.0043
stream,LEWI,LEWI.AOS.reach,2018-03-28T13:23:00Z,LEWI.20180328,LEWI.20180328.EPILITHON.3,LEWI.20180328.EPILITHON.3.AFDM.1,riffle,epilithon,scrub,0.002406,cobble,NA,125,NA,NA,3,NA,0.0013
stream,LEWI,LEWI.AOS.reach,2018-03-28T13:23:00Z,LEWI.20180328,LEWI.20180328.EPIPELON.3,LEWI.20180328.EPIPELON.3.AFDM.1,run,epipelon,grab,0.005938,silt,NA,125,NA,NA,3,NA,0.0059
stream,LEWI,LEWI.AOS.reach,2018-03-28T13:23:00Z,LEWI.20180328,LEWI.20180328.EPIPELON.5,LEWI.20180328.EPIPELON.5.AFDM.1,run,epipelon,grab,0.005938,silt,NA,125,NA,NA,3,NA,0.0061
stream,LEWI,LEWI.AOS.S2,2018-03-28T13:23:00Z,LEWI.20180328,LEWI.20180328.SESTON.1,LEWI.20180328.SESTON.1.AFDM.1,run,seston,grab,NA,silt,NA,4000,NA,NA,800,NA,0.001
stream,LEWI,LEWI.AOS.reach,2018-03-28T13:23:00Z,LEWI.20180328,LEWI.20180328.EPILITHON.1,LEWI.20180328.EPILITHON.1.AFDM.1,run,epilithon,scrub,0.002406,silt,NA,125,NA,NA,3,NA,0.0016
stream,LEWI,LEWI.AOS.reach,2018-03-28T13:23:00Z,LEWI.20180328,LEWI.20180328.EPIPELON.2,LEWI.20180328.EPIPELON.2.AFDM.1,run,epipelon,grab,0.005938,silt,NA,125,NA,NA,3,NA,0.0014
stream,LEWI,LEWI.AOS.reach,2018-03-28T13:23:00Z,LEWI.20180328,LEWI.20180328.EPIPELON.1,LEWI.20180328.EPIPELON.1.AFDM.1,run,epipelon,grab,0.005938,silt,NA,125,NA,NA,3,NA,0.0019
stream,LEWI,LEWI.AOS.reach,2018-07-10T13:28:00Z,LEWI.20180710,LEWI.20180710.EPIPELON.3,LEWI.20180710.EPIPELON.3.AFDM.1,run,epipelon,grab,0.005938,silt,NA,125,NA,NA,2,NA,0.0019
stream,LEWI,LEWI.AOS.reach,2018-07-10T13:28:00Z,LEWI.20180710,LEWI.20180710.EPIPELON.4,LEWI.20180710.EPIPELON.4.AFDM.1,run,epipelon,grab,0.005938,silt,NA,125,NA,NA,2,NA,0.0019
stream,LEWI,LEWI.AOS.reach,2018-07-10T13:28:00Z,LEWI.20180710,LEWI.20180710.EPILITHON.2,LEWI.20180710.EPILITHON.2.AFDM.1,riffle,epilithon,scrub,0.002406,silt,NA,125,NA,NA,3,NA,0.0012
stream,LEWI,LEWI.AOS.reach,2018-07-10T13:28:00Z,LEWI.20180710,LEWI.20180710.EPIPELON.2,LEWI.20180710.EPIPELON.2.AFDM.1,run,epipelon,grab,0.005938,silt,NA,125,NA,NA,2,NA,0.0042
stream,LEWI,LEWI.AOS.reach,2018-07-10T13:28:00Z,LEWI.20180710,LEWI.20180710.EPIPELON.1,LEWI.20180710.EPIPELON.1.AFDM.1,run,epipelon,grab,0.005938,silt,NA,125,NA,NA,2,NA,0.0031
stream,LEWI,LEWI.AOS.reach,2018-07-10T13:28:00Z,LEWI.20180710,LEWI.20180710.EPILITHON.3,LEWI.20180710.EPILITHON.3.AFDM.1,riffle,epilithon,scrub,0.002406,cobble,NA,125,NA,NA,3,NA,0.0013
stream,LEWI,LEWI.AOS.reach,2018-07-10T13:28:00Z,LEWI.20180710,LEWI.20180710.EPIPELON.5,LEWI.20180710.EPIPELON.5.AFDM.1,run,epipelon,grab,0.005938,silt,NA,125,NA,NA,2,NA,0.0038
stream,LEWI,LEWI.AOS.reach,2018-07-10T13:28:00Z,LEWI.20180710,LEWI.20180710.EPILITHON.1,LEWI.20180710.EPILITHON.1.AFDM.1,riffle,epilithon,scrub,0.002406,silt,NA,125,NA,NA,3,NA,0.0017
stream,LEWI,LEWI.AOS.S2,2018-07-10T13:28:00Z,LEWI.20180710,LEWI.20180710.SESTON.1,LEWI.20180710.SESTON.1.AFDM.1,run,seston,grab,NA,silt,NA,5000,NA,NA,400,NA,0.0013
stream,LEWI,LEWI.AOS.reach,2018-10-23T13:23:00Z,LEWI.20181023,LEWI.20181023.EPIPELON.1,LEWI.20181023.EPIPELON.1.AFDM.1,run,epipelon,grab,0.005938,silt,NA,125,NA,NA,3,NA,0.0012
stream,LEWI,LEWI.AOS.reach,2018-10-23T13:23:00Z,LEWI.20181023,LEWI.20181023.EPIPELON.4,LEWI.20181023.EPIPELON.4.AFDM.1,run,epipelon,grab,0.005938,silt,NA,125,NA,NA,3,NA,3e-4
stream,LEWI,LEWI.AOS.reach,2018-10-23T13:23:00Z,LEWI.20181023,LEWI.20181023.EPIPELON.2,LEWI.20181023.EPIPELON.2.AFDM.1,run,epipelon,grab,0.005938,silt,NA,125,NA,NA,3,NA,0.0026
stream,LEWI,LEWI.AOS.reach,2018-10-23T13:23:00Z,LEWI.20181023,LEWI.20181023.EPIPELON.5,LEWI.20181023.EPIPELON.5.AFDM.1,run,epipelon,grab,0.005938,silt,NA,125,NA,NA,3,NA,0.0057
stream,LEWI,LEWI.AOS.reach,2018-10-23T13:23:00Z,LEWI.20181023,LEWI.20181023.EPILITHON.2,LEWI.20181023.EPILITHON.2.AFDM.1,riffle,epilithon,scrub,0.002406,cobble,NA,125,NA,NA,3,NA,8e-4
stream,LEWI,LEWI.AOS.reach,2018-10-23T13:23:00Z,LEWI.20181023,LEWI.20181023.EPILITHON.1,LEWI.20181023.EPILITHON.1.AFDM.1,riffle,epilithon,scrub,0.002406,cobble,NA,125,NA,NA,3,NA,0.0015
stream,LEWI,LEWI.AOS.reach,2018-10-23T13:23:00Z,LEWI.20181023,LEWI.20181023.EPILITHON.3,LEWI.20181023.EPILITHON.3.AFDM.1,riffle,epilithon,scrub,0.002406,cobble,NA,125,NA,NA,3,NA,0.0042
stream,LEWI,LEWI.AOS.reach,2018-10-23T13:23:00Z,LEWI.20181023,LEWI.20181023.EPIPELON.3,LEWI.20181023.EPIPELON.3.AFDM.1,run,epipelon,grab,0.005938,silt,NA,125,NA,NA,3,NA,9e-4
stream,LEWI,LEWI.AOS.S2,2018-10-23T13:23:00Z,LEWI.20181023,LEWI.20181023.SESTON.1,LEWI.20181023.SESTON.1.AFDM.1,run,seston,grab,NA,silt,NA,3000,NA,NA,3,NA,4e-4
stream,LEWI,LEWI.AOS.reach,2019-03-20T13:49:00Z,LEWI.20190320,LEWI.20190320.EPIPELON.5,LEWI.20190320.EPIPELON.5.AFDM.1,run,epipelon,grab,0.005938,silt,NA,125,NA,NA,3,NA,0.0015
stream,LEWI,LEWI.AOS.reach,2019-03-20T13:49:00Z,LEWI.20190320,LEWI.20190320.EPIPELON.3,LEWI.20190320.EPIPELON.3.AFDM.1,run,epipelon,grab,0.005938,silt,NA,125,NA,NA,3,NA,0.001
stream,LEWI,LEWI.AOS.reach,2019-03-20T13:49:00Z,LEWI.20190320,LEWI.20190320.EPILITHON.2,LEWI.20190320.EPILITHON.2.AFDM.1,riffle,epilithon,scrub,0.002406,cobble,NA,125,NA,NA,3,NA,0.0011
stream,LEWI,LEWI.AOS.S2,2019-03-20T13:49:00Z,LEWI.20190320,LEWI.20190320.SESTON.1,LEWI.20190320.SESTON.1.AFDM.1,run,seston,grab,NA,pebble,NA,3000,NA,NA,550,NA,5e-4
stream,LEWI,LEWI.AOS.reach,2019-03-20T13:49:00Z,LEWI.20190320,LEWI.20190320.EPIPELON.1,LEWI.20190320.EPIPELON.1.AFDM.1,run,epipelon,grab,0.005938,silt,NA,125,NA,NA,3,NA,6e-4
stream,LEWI,LEWI.AOS.reach,2019-03-20T13:49:00Z,LEWI.20190320,LEWI.20190320.EPIPELON.4,LEWI.20190320.EPIPELON.4.AFDM.1,run,epipelon,grab,0.005938,silt,NA,125,NA,NA,3,NA,0.0012
stream,LEWI,LEWI.AOS.reach,2019-03-20T13:49:00Z,LEWI.20190320,LEWI.20190320.EPILITHON.3,LEWI.20190320.EPILITHON.3.AFDM.1,riffle,epilithon,scrub,0.002406,cobble,NA,125,NA,NA,3,NA,0.0015
stream,LEWI,LEWI.AOS.reach,2019-03-20T13:49:00Z,LEWI.20190320,LEWI.20190320.EPIPELON.2,LEWI.20190320.EPIPELON.2.AFDM.1,run,epipelon,grab,0.005938,silt,NA,125,NA,NA,3,NA,9e-4
stream,LEWI,LEWI.AOS.reach,2019-03-20T13:49:00Z,LEWI.20190320,LEWI.20190320.EPILITHON.1,LEWI.20190320.EPILITHON.1.AFDM.1,riffle,epilithon,scrub,0.002406,cobble,NA,125,NA,NA,3,NA,8e-4
stream,LEWI,LEWI.AOS.reach,2019-07-25T12:41:00Z,LEWI.20190725,LEWI.20190725.EPILITHON.3,LEWI.20190725.EPILITHON.3.AFDM.1,riffle,epilithon,scrub,0.002406,cobble,NA,125,NA,NA,3,NA,0.0014
stream,LEWI,LEWI.AOS.reach,2019-07-25T12:41:00Z,LEWI.20190725,LEWI.20190725.EPILITHON.1,LEWI.20190725.EPILITHON.1.AFDM.1,riffle,epilithon,scrub,0.002406,cobble,NA,125,NA,NA,3,NA,0.0017
stream,LEWI,LEWI.AOS.reach,2019-07-25T12:41:00Z,LEWI.20190725,LEWI.20190725.EPILITHON.2,LEWI.20190725.EPILITHON.2.AFDM.1,riffle,epilithon,scrub,0.002406,cobble,NA,125,NA,NA,3,NA,0.0019
stream,LEWI,LEWI.AOS.reach,2019-07-25T12:41:00Z,LEWI.20190725,LEWI.20190725.EPIPELON.4,LEWI.20190725.EPIPELON.4.AFDM.1,run,epipelon,grab,0.005938,cobble,NA,225,NA,NA,3,NA,0.001
stream,LEWI,LEWI.AOS.reach,2019-07-25T12:41:00Z,LEWI.20190725,LEWI.20190725.EPIPELON.2,LEWI.20190725.EPIPELON.2.AFDM.1,pool,epipelon,grab,0.005938,silt,NA,125,NA,NA,3,NA,0.0015
stream,LEWI,LEWI.AOS.reach,2019-07-25T12:41:00Z,LEWI.20190725,LEWI.20190725.EPIPELON.5,LEWI.20190725.EPIPELON.5.AFDM.1,run,epipelon,grab,0.005938,silt,NA,250,NA,NA,3,NA,0.0012
stream,LEWI,LEWI.AOS.reach,2019-07-25T12:41:00Z,LEWI.20190725,LEWI.20190725.EPIPELON.1,LEWI.20190725.EPIPELON.1.AFDM.1,run,epipelon,grab,0.005938,silt,NA,125,NA,NA,3,NA,6e-4
stream,LEWI,LEWI.AOS.reach,2019-07-25T12:41:00Z,LEWI.20190725,LEWI.20190725.EPIPELON.3,LEWI.20190725.EPIPELON.3.AFDM.1,run,epipelon,grab,0.005938,silt,NA,125,NA,NA,3,NA,0.0015
stream,LEWI,LEWI.AOS.reach,2019-10-22T12:17:00Z,LEWI.20191022,LEWI.20191022.EPILITHON.1,LEWI.20191022.EPILITHON.1.AFDM.1,run,epilithon,scrub,0.002406,silt,NA,125,NA,NA,3,NA,0.001
stream,LEWI,LEWI.AOS.reach,2019-10-22T12:17:00Z,LEWI.20191022,LEWI.20191022.EPIPELON.4,LEWI.20191022.EPIPELON.4.AFDM.1,run,epipelon,grab,0.005938,silt,NA,125,NA,NA,3,NA,0.0025
stream,LEWI,LEWI.AOS.reach,2019-10-22T12:17:00Z,LEWI.20191022,LEWI.20191022.EPILITHON.3,LEWI.20191022.EPILITHON.3.AFDM.1,riffle,epilithon,scrub,0.002406,silt,NA,125,NA,NA,3,NA,9e-4
stream,LEWI,LEWI.AOS.reach,2019-10-22T12:17:00Z,LEWI.20191022,LEWI.20191022.EPIPELON.2,LEWI.20191022.EPIPELON.2.AFDM.1,run,epipelon,grab,0.005938,silt,NA,125,NA,NA,3,NA,0.022
stream,LEWI,LEWI.AOS.reach,2019-10-22T12:17:00Z,LEWI.20191022,LEWI.20191022.EPIPELON.3,LEWI.20191022.EPIPELON.3.AFDM.1,run,epipelon,grab,0.005938,silt,NA,125,NA,NA,3,NA,0.0178
stream,LEWI,LEWI.AOS.reach,2019-10-22T12:17:00Z,LEWI.20191022,LEWI.20191022.EPILITHON.2,LEWI.20191022.EPILITHON.2.AFDM.1,riffle,epilithon,scrub,0.002406,silt,NA,125,NA,NA,3,NA,0.0011
stream,LEWI,LEWI.AOS.S2,2019-10-22T12:17:00Z,LEWI.20191022,LEWI.20191022.SESTON.1,LEWI.20191022.SESTON.1.AFDM.1,run,seston,grab,NA,silt,NA,2000,NA,NA,250,NA,7e-4
stream,LEWI,LEWI.AOS.reach,2019-10-22T12:17:00Z,LEWI.20191022,LEWI.20191022.EPIPELON.1,LEWI.20191022.EPIPELON.1.AFDM.1,run,epipelon,grab,0.005938,silt,NA,125,NA,NA,3,NA,0.0148
stream,LEWI,LEWI.AOS.reach,2019-10-22T12:17:00Z,LEWI.20191022,LEWI.20191022.EPIPELON.5,LEWI.20191022.EPIPELON.5.AFDM.1,run,epipelon,grab,0.005938,silt,NA,125,NA,NA,3,NA,0.0051
stream,POSE,POSE.AOS.reach,2014-10-30T14:30:00Z,POSE.20141030,POSE.20141030.EPILITHON.1,POSE.20141030.EPILITHON.1,riffle,epilithon,scrub,0.002406,cobble,NA,125,NA,NA,5,NA,0.0023
stream,POSE,POSE.AOS.reach,2014-10-30T14:30:00Z,POSE.20141030,POSE.20141030.EPILITHON.1,POSE.20141030.EPILITHON.1,riffle,epilithon,scrub,0.002406,cobble,NA,125,NA,NA,3,NA,0.0016
stream,POSE,POSE.AOS.reach,2014-10-30T14:30:00Z,POSE.20141030,POSE.20141030.EPILITHON.4,POSE.20141030.EPILITHON.4,riffle,epilithon,scrub,0.002406,cobble,NA,125,NA,NA,5,NA,0.0027
stream,POSE,POSE.AOS.reach,2014-10-30T14:30:00Z,POSE.20141030,POSE.20141030.EPIPELON.3,POSE.20141030.EPIPELON.3,pool,epipelon,grab,0.005938,silt,NA,125,NA,NA,3,NA,0.0205
stream,POSE,POSE.AOS.reach,2014-10-30T14:30:00Z,POSE.20141030,POSE.20141030.EPIPELON.1,POSE.20141030.EPIPELON.1,pool,epipelon,grab,0.005938,silt,NA,250,NA,NA,3,NA,0.0103
stream,POSE,POSE.AOS.S2,2014-10-30T14:30:00Z,POSE.20141030,POSE.20141030.SESTON.1,POSE.20141030.SESTON.1,pool,seston,grab,NA,cobble,NA,4000,NA,NA,250,NA,0.0013
stream,POSE,POSE.AOS.reach,2014-10-30T14:30:00Z,POSE.20141030,POSE.20141030.EPIPELON.2,POSE.20141030.EPIPELON.2,run,epipelon,grab,0.005938,silt,NA,250,NA,NA,3,NA,0.0112
stream,POSE,POSE.AOS.reach,2014-10-30T14:30:00Z,POSE.20141030,POSE.20141030.EPILITHON.3,POSE.20141030.EPILITHON.3,riffle,epilithon,scrub,0.002406,cobble,NA,125,NA,NA,5,NA,0.0015
stream,POSE,POSE.AOS.reach,2014-10-30T14:30:00Z,POSE.20141030,POSE.20141030.EPILITHON.5,POSE.20141030.EPILITHON.5,riffle,epilithon,scrub,0.002406,pebble,NA,125,NA,NA,7,NA,0.0015
stream,POSE,POSE.AOS.reach,2015-03-31T14:20:00Z,POSE.20150331,POSE.20150331.EPILITHON.5,POSE.20150331.EPILITHON.5,riffle,epilithon,scrub,0.002406,cobble,NA,125,NA,NA,5,NA,0.001
stream,POSE,POSE.AOS.reach,2015-03-31T14:20:00Z,POSE.20150331,POSE.20150331.EPIPELON.1,POSE.20150331.EPIPELON.1,pool,epipelon,grab,0.005938,silt,NA,125,NA,NA,5,NA,0.069
stream,POSE,POSE.AOS.reach,2015-03-31T14:20:00Z,POSE.20150331,POSE.20150331.EPILITHON.2,POSE.20150331.EPILITHON.2,riffle,epilithon,scrub,0.002406,cobble,NA,125,NA,NA,5,NA,0.002
stream,POSE,POSE.AOS.reach,2015-03-31T14:20:00Z,POSE.20150331,POSE.20150331.EPIPELON.2,POSE.20150331.EPIPELON.2,pool,epipelon,grab,0.005938,silt,NA,125,NA,NA,5,NA,0.004
stream,POSE,POSE.AOS.reach,2015-03-31T14:20:00Z,POSE.20150331,POSE.20150331.EPILITHON.3,POSE.20150331.EPILITHON.3,riffle,epilithon,scrub,0.002406,cobble,NA,125,NA,NA,5,NA,0.002
stream,POSE,POSE.AOS.reach,2015-03-31T14:20:00Z,POSE.20150331,POSE.20150331.EPILITHON.1,POSE.20150331.EPILITHON.1,riffle,epilithon,scrub,0.002406,cobble,NA,125,NA,NA,5,NA,0.001
stream,POSE,POSE.AOS.reach,2015-03-31T14:20:00Z,POSE.20150331,POSE.20150331.EPIPELON.3,POSE.20150331.EPIPELON.3,pool,epipelon,grab,0.005938,silt,NA,125,NA,NA,5,NA,0.001
stream,POSE,POSE.AOS.S2,2015-03-31T14:20:00Z,POSE.20150331,POSE.20150331.SESTON.1,POSE.20150331.SESTON.1,run,seston,grab,NA,cobble,NA,1000,NA,NA,250,NA,0.001
stream,POSE,POSE.AOS.reach,2015-03-31T16:00:00Z,POSE.20150331,POSE.20150331.EPILITHON.4,POSE.20150331.EPILITHON.4,riffle,epilithon,scrub,0.002406,cobble,NA,125,NA,NA,5,NA,0.002
stream,POSE,POSE.AOS.reach,2015-07-22T14:43:00Z,POSE.20150722,POSE.20150722.EPILITHON.4,POSE.20150722.EPILITHON.4,riffle,epilithon,scrub,0.002406,cobble,NA,125,NA,NA,5,NA,6e-4
stream,POSE,POSE.AOS.reach,2015-07-22T14:43:00Z,POSE.20150722,POSE.20150722.EPIPELON.3,POSE.20150722.EPIPELON.3,pool,epipelon,grab,0.005938,cobble,NA,125,NA,NA,5,NA,0.001
stream,POSE,POSE.AOS.reach,2015-07-22T14:43:00Z,POSE.20150722,POSE.20150722.EPILITHON.3,POSE.20150722.EPILITHON.3,riffle,epilithon,scrub,0.002406,cobble,NA,125,NA,NA,5,NA,0.0019
stream,POSE,POSE.AOS.reach,2015-07-22T14:43:00Z,POSE.20150722,POSE.20150722.EPIPELON.2,POSE.20150722.EPIPELON.2,pool,epipelon,grab,0.005938,silt,NA,125,NA,NA,5,NA,0.0045
stream,POSE,POSE.AOS.reach,2015-07-22T14:43:00Z,POSE.20150722,POSE.20150722.EPILITHON.1,POSE.20150722.EPILITHON.1,riffle,epilithon,scrub,0.002406,cobble,NA,125,NA,NA,5,NA,0.0019
stream,POSE,POSE.AOS.reach,2015-07-22T14:43:00Z,POSE.20150722,POSE.20150722.EPILITHON.2,POSE.20150722.EPILITHON.2,riffle,epilithon,scrub,0.002406,cobble,NA,125,NA,NA,5,NA,0.0016
stream,POSE,POSE.AOS.reach,2015-07-22T14:43:00Z,POSE.20150722,POSE.20150722.EPILITHON.5,POSE.20150722.EPILITHON.5,riffle,epilithon,scrub,0.002406,cobble,NA,250,NA,NA,5,NA,5e-4
stream,POSE,POSE.AOS.reach,2015-07-22T14:43:00Z,POSE.20150722,POSE.20150722.EPIPELON.1,POSE.20150722.EPIPELON.1,run,epipelon,grab,0.005938,silt,NA,125,NA,NA,5,NA,0.004
stream,POSE,POSE.AOS.S2,2015-07-22T16:00:00Z,POSE.20150722,POSE.20150722.SESTON.1,POSE.20150722.SESTON.1,run,seston,grab,NA,cobble,NA,4000,NA,NA,250,NA,0.0016
stream,POSE,POSE.AOS.reach,2015-10-22T12:58:00Z,POSE.20151022,POSE.20151022.EPIPELON.1,POSE.20151022.EPIPELON.1,pool,epipelon,grab,0.005938,silt,NA,125,NA,NA,4,NA,0.0107
stream,POSE,POSE.AOS.reach,2015-10-22T12:58:00Z,POSE.20151022,POSE.20151022.EPIPELON.2,POSE.20151022.EPIPELON.2,pool,epipelon,grab,0.005938,silt,NA,125,NA,NA,3,NA,0.0114
stream,POSE,POSE.AOS.reach,2015-10-22T12:58:00Z,POSE.20151022,POSE.20151022.EPILITHON.1,POSE.20151022.EPILITHON.1,riffle,epilithon,scrub,0.002406,cobble,NA,125,NA,NA,5,NA,0.001
stream,POSE,POSE.AOS.reach,2015-10-22T12:58:00Z,POSE.20151022,POSE.20151022.EPIPELON.3,POSE.20151022.EPIPELON.3,pool,epipsammon,grab,0.005938,silt,NA,125,NA,NA,3,NA,0.0102
stream,POSE,POSE.AOS.reach,2015-10-22T12:58:00Z,POSE.20151022,POSE.20151022.EPILITHON.5,POSE.20151022.EPILITHON.5,riffle,epilithon,scrub,0.002406,cobble,NA,125,NA,NA,5,NA,4e-4
stream,POSE,POSE.AOS.reach,2015-10-22T12:58:00Z,POSE.20151022,POSE.20151022.EPILITHON.3,POSE.20151022.EPILITHON.3,riffle,epilithon,scrub,0.002406,cobble,NA,125,NA,NA,5,NA,7e-4
stream,POSE,POSE.AOS.reach,2015-10-22T12:58:00Z,POSE.20151022,POSE.20151022.EPILITHON.4,POSE.20151022.EPILITHON.4,riffle,epilithon,scrub,0.002406,cobble,NA,125,NA,NA,5,NA,0.0011
stream,POSE,POSE.AOS.reach,2015-10-22T12:58:00Z,POSE.20151022,POSE.20151022.EPILITHON.2,POSE.20151022.EPILITHON.2,riffle,epilithon,scrub,0.002406,cobble,NA,125,NA,NA,5,NA,5e-4
stream,POSE,POSE.AOS.S2,2015-10-22T16:00:00Z,POSE.20151022,POSE.20151022.SESTON.1,POSE.20151022.SESTON.1,run,seston,grab,NA,cobble,NA,4000,NA,NA,250,NA,1e-4
stream,POSE,POSE.AOS.reach,2016-03-24T12:47:00Z,POSE.20160324,POSE.20160324.EPILITHON.3,POSE.20160324.EPILITHON.3,riffle,epilithon,scrub,0.002406,cobble,NA,125,NA,NA,5,NA,9e-4
stream,POSE,POSE.AOS.reach,2016-03-24T12:47:00Z,POSE.20160324,POSE.20160324.EPIPELON.2,POSE.20160324.EPIPELON.2,pool,epipelon,grab,0.005938,silt,NA,125,NA,NA,3,NA,0.0018
stream,POSE,POSE.AOS.reach,2016-03-24T12:47:00Z,POSE.20160324,POSE.20160324.EPILITHON.2,POSE.20160324.EPILITHON.2,riffle,epilithon,scrub,0.002406,cobble,NA,125,NA,NA,5,NA,8e-4
stream,POSE,POSE.AOS.reach,2016-03-24T12:47:00Z,POSE.20160324,POSE.20160324.EPIPELON.1,POSE.20160324.EPIPELON.1,pool,epipelon,grab,0.005938,silt,NA,125,NA,NA,3,NA,0.0024
stream,POSE,POSE.AOS.reach,2016-03-24T12:47:00Z,POSE.20160324,POSE.20160324.EPIPELON.3,POSE.20160324.EPIPELON.3,pool,epipelon,grab,0.005938,silt,NA,125,NA,NA,3,NA,0.0011
stream,POSE,POSE.AOS.reach,2016-03-24T12:47:00Z,POSE.20160324,POSE.20160324.EPILITHON.1,POSE.20160324.EPILITHON.1,riffle,epilithon,scrub,0.002406,cobble,NA,125,NA,NA,5,NA,0.0013
stream,POSE,POSE.AOS.reach,2016-03-24T12:47:00Z,POSE.20160324,POSE.20160324.EPILITHON.5,POSE.20160324.EPILITHON.5,riffle,epilithon,scrub,0.002406,cobble,NA,125,NA,NA,5,NA,8e-4
stream,POSE,POSE.AOS.S2,2016-03-24T12:47:00Z,POSE.20160324,POSE.20160324.SESTON.1,POSE.20160324.SESTON.1,run,seston,grab,NA,cobble,NA,5000,NA,NA,250,NA,0.0019
