"","domainID","siteID","collectDate","sampleID","chlorophyllGramsPerSquareMeter"
"6376","D17","BIGC",2019-05-20,"BIGC.20190520.EPIPSAMMON.1.CHL/PHEO.1",1.65417649040081
"6386","D17","BIGC",2019-05-20,"BIGC.20190520.EPIPSAMMON.2.CHL/PHEO.1",8.625168406871
"6395","D17","BIGC",2019-05-20,"BIGC.20190520.EPIPSAMMON.3.CHL/PHEO.1",0.23492758504547
"6405","D17","BIGC",2019-05-20,"BIGC.20190520.EPIPSAMMON.4.CHL/PHEO.1",0.223981138430448
"6415","D17","BIGC",2019-05-20,"BIGC.20190520.EPIPSAMMON.5.CHL/PHEO.1",0.115990232401482
"6427","D17","BIGC",2019-07-09,"BIGC.20190709.EPILITHON.1.CHL/PHEO.1",28.8575436408978
"6438","D17","BIGC",2019-07-09,"BIGC.20190709.EPILITHON.2.CHL/PHEO.1",23.2637157107232
"6448","D17","BIGC",2019-07-09,"BIGC.20190709.EPILITHON.3.CHL/PHEO.1",11.6656275976725
"6458","D17","BIGC",2019-07-09,"BIGC.20190709.EPILITHON.3.REP2.CHL/PHEO.2",11.5295095594347
"6462","D17","BIGC",2019-07-09,"BIGC.20190709.EPIPSAMMON.1.CHL/PHEO.1",9.71694173122263
"6473","D17","BIGC",2019-07-09,"BIGC.20190709.EPIPSAMMON.2.CHL/PHEO.1",27.863548332772
"6482","D17","BIGC",2019-07-09,"BIGC.20190709.EPIPSAMMON.3.CHL/PHEO.1",57.7333782418323
"6493","D17","BIGC",2019-07-09,"BIGC.20190709.EPIPSAMMON.4.CHL/PHEO.1",8.97840181879421
"6502","D17","BIGC",2019-07-09,"BIGC.20190709.EPIPSAMMON.5.CHL/PHEO.1",23.2356012125295
"6514","D17","BIGC",2019-10-01,"BIGC.20191001.EPILITHON.1.CHL/PHEO.1",54.7848046550291
"6525","D17","BIGC",2019-10-01,"BIGC.20191001.EPILITHON.1.REP2.CHL/PHEO.2",50.203748960931
"6529","D17","BIGC",2019-10-01,"BIGC.20191001.EPILITHON.2.CHL/PHEO.1",8.72558187863674
"6540","D17","BIGC",2019-10-01,"BIGC.20191001.EPILITHON.3.CHL/PHEO.1",8.90419783873649
"6549","D17","BIGC",2019-10-01,"BIGC.20191001.EPIPSAMMON.1.CHL/PHEO.1",21.1293347928595
"6560","D17","BIGC",2019-10-01,"BIGC.20191001.EPIPSAMMON.2.CHL/PHEO.1",30.6873021219266
"6569","D17","BIGC",2019-10-01,"BIGC.20191001.EPIPSAMMON.3.CHL/PHEO.1",4.7644274166386
"6580","D17","BIGC",2019-10-01,"BIGC.20191001.EPIPSAMMON.4.CHL/PHEO.1",15.6304749073762
"6590","D17","BIGC",2019-10-01,"BIGC.20191001.EPIPSAMMON.5.CHL/PHEO.1",11.4513304142809
"6601","D17","BIGC",2021-04-05,"BIGC.20210405.EPILITHON.1.CHL/PHEO.1",52.046965918537
"6613","D17","BIGC",2021-04-05,"BIGC.20210405.EPILITHON.2.CHL/PHEO.1",12.1145054031588
"6624","D17","BIGC",2021-04-05,"BIGC.20210405.EPILITHON.3.CHL/PHEO.1",78.9692435577722
"6635","D17","BIGC",2021-04-05,"BIGC.20210405.EPIPSAMMON.1.CHL/PHEO.1",22.3623273829572
"6646","D17","BIGC",2021-04-05,"BIGC.20210405.EPIPSAMMON.2.CHL/PHEO.1",21.5623947457056
"6656","D17","BIGC",2021-04-05,"BIGC.20210405.EPIPSAMMON.3.CHL/PHEO.1",24.4695183563489
"6668","D17","BIGC",2021-04-05,"BIGC.20210405.EPIPSAMMON.3.REP2.CHL/PHEO.2",24.5431963624116
"6700","D17","BIGC",2021-04-05,"BIGC.20210405.EPIPSAMMON.4.CHL/PHEO.1",11.8171101380936
"6711","D17","BIGC",2021-04-05,"BIGC.20210405.EPIPSAMMON.5.CHL/PHEO.1",22.3864769282587
"6723","D17","BIGC",2021-07-13,"BIGC.20210713.EPILITHON.1.CHL/PHEO.1",10.8754156275977
"6734","D17","BIGC",2021-07-13,"BIGC.20210713.EPILITHON.2.CHL/PHEO.1",24.3957813798836
"6746","D17","BIGC",2021-07-13,"BIGC.20210713.EPILITHON.3.CHL/PHEO.1",15.1859933499584
"6756","D17","BIGC",2021-07-13,"BIGC.20210713.EPIPSAMMON.1.CHL/PHEO.1",3.86177164028292
"6767","D17","BIGC",2021-07-13,"BIGC.20210713.EPIPSAMMON.2.CHL/PHEO.1",22.0318288986191
"6779","D17","BIGC",2021-07-13,"BIGC.20210713.EPIPSAMMON.3.CHL/PHEO.1",7.97932805658471
"6790","D17","BIGC",2021-07-13,"BIGC.20210713.EPIPSAMMON.3.REP2.CHL/PHEO.2",7.8999663186258
"6822","D17","BIGC",2021-07-13,"BIGC.20210713.EPIPSAMMON.4.CHL/PHEO.1",20.158356348939
"6833","D17","BIGC",2021-07-13,"BIGC.20210713.EPIPSAMMON.5.CHL/PHEO.1",19.1741748063321
"6846","D17","BIGC",2021-09-27,"BIGC.20210927.EPILITHON.1.CHL/PHEO.1",9.27732751454697
"6857","D17","BIGC",2021-09-27,"BIGC.20210927.EPILITHON.2.CHL/PHEO.1",18.0475893599335
"6868","D17","BIGC",2021-09-27,"BIGC.20210927.EPILITHON.3.CHL/PHEO.1",8.49750623441397
"6878","D17","BIGC",2021-09-27,"BIGC.20210927.EPIPSAMMON.1.CHL/PHEO.1",35.9038059952846
"6890","D17","BIGC",2021-09-27,"BIGC.20210927.EPIPSAMMON.2.CHL/PHEO.1",33.245621421354
"6901","D17","BIGC",2021-09-27,"BIGC.20210927.EPIPSAMMON.3.CHL/PHEO.1",8.47977433479286
"6911","D17","BIGC",2021-09-27,"BIGC.20210927.EPIPSAMMON.4.CHL/PHEO.1",5.07843718423712
"6922","D17","BIGC",2021-09-27,"BIGC.20210927.EPIPSAMMON.4.REP2.CHL/PHEO.2",4.83859885483328
"6955","D17","BIGC",2021-09-27,"BIGC.20210927.EPIPSAMMON.5.CHL/PHEO.1",6.49035702256652
"7080","D17","BIGC",2022-07-26,"BIGC.20220726.EPILITHON.1.CHL/PHEO.1",33.8201371571072
"7091","D17","BIGC",2022-07-26,"BIGC.20220726.EPILITHON.2.CHL/PHEO.1",30.4795303408146
"7101","D17","BIGC",2022-07-26,"BIGC.20220726.EPILITHON.3.CHL/PHEO.1",34.3272028262677
"7112","D17","BIGC",2022-07-26,"BIGC.20220726.EPIPSAMMON.1.CHL/PHEO.1",25.2778713371506
"7123","D17","BIGC",2022-07-26,"BIGC.20220726.EPIPSAMMON.1.REP2.CHL/PHEO.2",25.3915459750758
"7156","D17","BIGC",2022-07-26,"BIGC.20220726.EPIPSAMMON.2.CHL/PHEO.1",13.4047659144493
"7166","D17","BIGC",2022-07-26,"BIGC.20220726.EPIPSAMMON.3.CHL/PHEO.1",14.4052812394746
"7177","D17","BIGC",2022-07-26,"BIGC.20220726.EPIPSAMMON.4.CHL/PHEO.1",18.4335399124284
"7189","D17","BIGC",2022-07-26,"BIGC.20220726.EPIPSAMMON.5.CHL/PHEO.1",30.0793533176154
"7201","D17","BIGC",2022-10-03,"BIGC.20221003.EPILITHON.1.CHL/PHEO.1",19.294991687448
"7212","D17","BIGC",2022-10-03,"BIGC.20221003.EPILITHON.2.CHL/PHEO.1",25.2337905236908
"7224","D17","BIGC",2022-10-03,"BIGC.20221003.EPILITHON.3.CHL/PHEO.1",19.3988985868662
"7235","D17","BIGC",2022-10-03,"BIGC.20221003.EPIPSAMMON.1.CHL/PHEO.1",18.266672280229
"7245","D17","BIGC",2022-10-03,"BIGC.20221003.EPIPSAMMON.1.REP2.CHL/PHEO.2",19.002189289323
"7278","D17","BIGC",2022-10-03,"BIGC.20221003.EPIPSAMMON.2.CHL/PHEO.1",26.1620074099023
"7288","D17","BIGC",2022-10-03,"BIGC.20221003.EPIPSAMMON.3.CHL/PHEO.1",11.7179454361738
"7300","D17","BIGC",2022-10-03,"BIGC.20221003.EPIPSAMMON.4.CHL/PHEO.1",7.24844728864938
"7310","D17","BIGC",2022-10-03,"BIGC.20221003.EPIPSAMMON.5.CHL/PHEO.1",6.57165712361064
"7324","D17","BIGC",2023-07-12,"BIGC.20230712.EPILITHON.1.CHL/PHEO.1",19.3895469659185
"7335","D17","BIGC",2023-07-12,"BIGC.20230712.EPILITHON.2.CHL/PHEO.1",21.8474646716542
"7345","D17","BIGC",2023-07-12,"BIGC.20230712.EPILITHON.3.CHL/PHEO.1",19.2513507896924
"7357","D17","BIGC",2023-07-12,"BIGC.20230712.EPIPSAMMON.1.CHL/PHEO.1",16.647229706972
"7368","D17","BIGC",2023-07-12,"BIGC.20230712.EPIPSAMMON.1.REP2.CHL/PHEO.2",16.490400808353
"7400","D17","BIGC",2023-07-12,"BIGC.20230712.EPIPSAMMON.2.CHL/PHEO.1",19.9766335466487
"7411","D17","BIGC",2023-07-12,"BIGC.20230712.EPIPSAMMON.3.CHL/PHEO.1",12.8477601886157
"7422","D17","BIGC",2023-07-12,"BIGC.20230712.EPIPSAMMON.4.CHL/PHEO.1",16.9996210845403
"7433","D17","BIGC",2023-07-12,"BIGC.20230712.EPIPSAMMON.5.CHL/PHEO.1",15.3544964634557
"7445","D17","BIGC",2023-10-03,"BIGC.20231003.EPILITHON.1.CHL/PHEO.1",63.4715295095594
"7456","D17","BIGC",2023-10-03,"BIGC.20231003.EPILITHON.2.CHL/PHEO.1",55.0394846217789
"7467","D17","BIGC",2023-10-03,"BIGC.20231003.EPILITHON.3.CHL/PHEO.1",59.3048628428928
"7478","D17","BIGC",2023-10-03,"BIGC.20231003.EPIPSAMMON.1.CHL/PHEO.1",19.9461098012799
"7490","D17","BIGC",2023-10-03,"BIGC.20231003.EPIPSAMMON.2.CHL/PHEO.1",24.736864264062
"7501","D17","BIGC",2023-10-03,"BIGC.20231003.EPIPSAMMON.3.CHL/PHEO.1",22.9685921185584
"7512","D17","BIGC",2023-10-03,"BIGC.20231003.EPIPSAMMON.3.REP2.CHL/PHEO.2",22.8907039407208
"7544","D17","BIGC",2023-10-03,"BIGC.20231003.EPIPSAMMON.4.CHL/PHEO.1",18.1399461098013
"7555","D17","BIGC",2023-10-03,"BIGC.20231003.EPIPSAMMON.5.CHL/PHEO.1",18.022061300101
"7568","D12","BLDE",2018-07-31,"BLDE.20180731.EPILITHON.1.CHL/PHEO.1",5.1381961762261
"7578","D12","BLDE",2018-07-31,"BLDE.20180731.EPILITHON.2.CHL/PHEO.1",2.41739401496259
"7591","D12","BLDE",2018-07-31,"BLDE.20180731.EPILITHON.2.REP2.CHL/PHEO.2",1.83759351620948
"7596","D12","BLDE",2018-07-31,"BLDE.20180731.EPILITHON.3.CHL/PHEO.1",15.4452410640066
"7607","D12","BLDE",2018-07-31,"BLDE.20180731.EPILITHON.4.CHL/PHEO.1",2.34050290939318
"7617","D12","BLDE",2018-07-31,"BLDE.20180731.EPILITHON.5.CHL/PHEO.1",7.41583541147132
"7628","D12","BLDE",2018-07-31,"BLDE.20180731.EPILITHON.6.CHL/PHEO.1",16.5087281795511
"7641","D12","BLDE",2018-07-31,"BLDE.20180731.EPILITHON.7.CHL/PHEO.1",2.06463009143807
"7650","D12","BLDE",2018-07-31,"BLDE.20180731.EPILITHON.8.CHL/PHEO.1",6.71290523690773
"7664","D12","BLDE",2018-09-11,"BLDE.20180911.EPILITHON.1.CHL/PHEO.1",19.3905860349127
"7676","D12","BLDE",2018-09-11,"BLDE.20180911.EPILITHON.2.CHL/PHEO.1",17.3056940980881
"7688","D12","BLDE",2018-09-11,"BLDE.20180911.EPILITHON.2.REP2.CHL/PHEO.2",18.6585619285121
"7694","D12","BLDE",2018-09-11,"BLDE.20180911.EPILITHON.3.CHL/PHEO.1",5.84891936824605
"7704","D12","BLDE",2018-09-11,"BLDE.20180911.EPILITHON.4.CHL/PHEO.1",14.6077514546966
"7716","D12","BLDE",2018-09-11,"BLDE.20180911.EPILITHON.5.CHL/PHEO.1",10.5236907730673
"7726","D12","BLDE",2018-09-11,"BLDE.20180911.EPILITHON.6.CHL/PHEO.1",13.4091853699086
"7738","D12","BLDE",2018-09-11,"BLDE.20180911.EPILITHON.7.CHL/PHEO.1",6.10504987531172
"7748","D12","BLDE",2018-09-11,"BLDE.20180911.EPILITHON.8.CHL/PHEO.1",26.5928927680798
"7761","D12","BLDE",2019-05-07,"BLDE.20190507.EPILITHON.1.CHL/PHEO.1",4.39110556940981
"7771","D12","BLDE",2019-05-07,"BLDE.20190507.EPILITHON.2.CHL/PHEO.1",35.2826267664173
"7782","D12","BLDE",2019-05-07,"BLDE.20190507.EPILITHON.2.REP2.CHL/PHEO.2",30.5777223607648
"7787","D12","BLDE",2019-05-07,"BLDE.20190507.EPILITHON.3.CHL/PHEO.1",7.44804655029094
"7797","D12","BLDE",2019-05-07,"BLDE.20190507.EPILITHON.4.CHL/PHEO.1",26.3965087281796
"7806","D12","BLDE",2019-05-07,"BLDE.20190507.EPILITHON.5.CHL/PHEO.1",2.32647547797174
"7817","D12","BLDE",2019-05-07,"BLDE.20190507.EPILITHON.6.CHL/PHEO.1",6.9524106400665
"7826","D12","BLDE",2019-05-07,"BLDE.20190507.EPILITHON.7.CHL/PHEO.1",8.44139650872818
"7836","D12","BLDE",2019-05-07,"BLDE.20190507.EPILITHON.8.CHL/PHEO.1",33.9754779717373
"7848","D12","BLDE",2019-08-05,"BLDE.20190805.EPILITHON.1.CHL/PHEO.1",27.5384455527847
"7859","D12","BLDE",2019-08-05,"BLDE.20190805.EPILITHON.2.CHL/PHEO.1",25.6847464671654
"7869","D12","BLDE",2019-08-05,"BLDE.20190805.EPILITHON.2.REP2.CHL/PHEO.2",22.7722360764755
"7874","D12","BLDE",2019-08-05,"BLDE.20190805.EPILITHON.3.CHL/PHEO.1",29.6571072319202
"7883","D12","BLDE",2019-08-05,"BLDE.20190805.EPILITHON.4.CHL/PHEO.1",30.1859933499584
"7893","D12","BLDE",2019-08-05,"BLDE.20190805.EPILITHON.5.CHL/PHEO.1",6.54613466334165
"7904","D12","BLDE",2019-08-05,"BLDE.20190805.EPILITHON.6.CHL/PHEO.1",21.7134247714048
"7914","D12","BLDE",2019-08-05,"BLDE.20190805.EPILITHON.7.CHL/PHEO.1",9.7236076475478
"7924","D12","BLDE",2019-08-05,"BLDE.20190805.EPILITHON.8.CHL/PHEO.1",17.4334995843724
"7936","D12","BLDE",2019-09-09,"BLDE.20190909.EPILITHON.1.CHL/PHEO.1",15.3574397339983
"7946","D12","BLDE",2019-09-09,"BLDE.20190909.EPILITHON.2.CHL/PHEO.1",40.9528262676642
"7955","D12","BLDE",2019-09-09,"BLDE.20190909.EPILITHON.2.REP2.CHL/PHEO.2",47.3077722360765
"7961","D12","BLDE",2019-09-09,"BLDE.20190909.EPILITHON.3.CHL/PHEO.1",19.8857024106401
"7970","D12","BLDE",2019-09-09,"BLDE.20190909.EPILITHON.4.CHL/PHEO.1",21.2884455527847
"7981","D12","BLDE",2019-09-09,"BLDE.20190909.EPILITHON.5.CHL/PHEO.1",12.1799667497922
"7990","D12","BLDE",2019-09-09,"BLDE.20190909.EPILITHON.6.CHL/PHEO.1",54.5448877805486
"8000","D12","BLDE",2019-09-09,"BLDE.20190909.EPILITHON.7.CHL/PHEO.1",28.5962177888612
"8010","D12","BLDE",2019-09-09,"BLDE.20190909.EPILITHON.8.CHL/PHEO.1",44.7485453034081
"8022","D12","BLDE",2020-07-28,"BLDE.20200728.EPILITHON.1.CHL/PHEO.1",25.0727348295927
"8034","D12","BLDE",2020-07-28,"BLDE.20200728.EPILITHON.2.CHL/PHEO.1",15.7605985037406
"8045","D12","BLDE",2020-07-28,"BLDE.20200728.EPILITHON.2.REP2.CHL/PHEO.2",16.6552369077307
"8077","D12","BLDE",2020-07-28,"BLDE.20200728.EPILITHON.3.CHL/PHEO.1",8.77597672485453
"8088","D12","BLDE",2020-07-28,"BLDE.20200728.EPILITHON.4.CHL/PHEO.1",33.8487115544472
"8099","D12","BLDE",2020-07-28,"BLDE.20200728.EPILITHON.5.CHL/PHEO.1",49.2508312551954
"8109","D12","BLDE",2020-07-28,"BLDE.20200728.EPILITHON.6.CHL/PHEO.1",16.2977971737323
"8121","D12","BLDE",2020-07-28,"BLDE.20200728.EPILITHON.7.CHL/PHEO.1",13.4320448877805
"8132","D12","BLDE",2020-07-28,"BLDE.20200728.EPILITHON.8.CHL/PHEO.1",34.3859102244389
"8144","D12","BLDE",2020-09-08,"BLDE.20200908.EPILITHON.1.CHL/PHEO.1",36.502493765586
"8155","D12","BLDE",2020-09-08,"BLDE.20200908.EPILITHON.2.CHL/PHEO.1",38.1369492934331
"8167","D12","BLDE",2020-09-08,"BLDE.20200908.EPILITHON.2.REP2.CHL/PHEO.2",36.8661679135495
"8198","D12","BLDE",2020-09-08,"BLDE.20200908.EPILITHON.3.CHL/PHEO.1",19.4679966749792
"8209","D12","BLDE",2020-09-08,"BLDE.20200908.EPILITHON.4.CHL/PHEO.1",46.5637988362427
"8220","D12","BLDE",2020-09-08,"BLDE.20200908.EPILITHON.5.CHL/PHEO.1",76.2022028262677
"8231","D12","BLDE",2020-09-08,"BLDE.20200908.EPILITHON.6.CHL/PHEO.1",12.2038653366584
"8242","D12","BLDE",2020-09-08,"BLDE.20200908.EPILITHON.7.CHL/PHEO.1",51.7581047381546
"8253","D12","BLDE",2020-09-08,"BLDE.20200908.EPILITHON.8.CHL/PHEO.1",20.7034497090607
"8266","D12","BLDE",2021-06-28,"BLDE.20210628.EPILITHON.1.CHL/PHEO.1",6.85785536159601
"8277","D12","BLDE",2021-06-28,"BLDE.20210628.EPILITHON.2.CHL/PHEO.1",24.788029925187
"8288","D12","BLDE",2021-06-28,"BLDE.20210628.EPILITHON.2.REP2.CHL/PHEO.2",24.1999168744805
"8321","D12","BLDE",2021-06-28,"BLDE.20210628.EPILITHON.3.CHL/PHEO.1",9.79738154613466
"8332","D12","BLDE",2021-06-28,"BLDE.20210628.EPILITHON.4.CHL/PHEO.1",6.36845386533666
"8343","D12","BLDE",2021-06-28,"BLDE.20210628.EPILITHON.5.CHL/PHEO.1",7.25062344139651
"8353","D12","BLDE",2021-06-28,"BLDE.20210628.EPILITHON.6.CHL/PHEO.1",20.0852036575229
"8364","D12","BLDE",2021-06-28,"BLDE.20210628.EPILITHON.7.CHL/PHEO.1",18.1255195344971
"8375","D12","BLDE",2021-06-28,"BLDE.20210628.EPILITHON.8.CHL/PHEO.1",9.30798004987531
"8389","D12","BLDE",2021-07-28,"BLDE.20210728.EPILITHON.1.CHL/PHEO.1",15.3969243557772
"8399","D12","BLDE",2021-07-28,"BLDE.20210728.EPILITHON.2.CHL/PHEO.1",21.049459684123
"8411","D12","BLDE",2021-07-28,"BLDE.20210728.EPILITHON.2.REP2.CHL/PHEO.2",20.6587697423109
"8442","D12","BLDE",2021-07-28,"BLDE.20210728.EPILITHON.3.CHL/PHEO.1",24.1677057356608
"8454","D12","BLDE",2021-07-28,"BLDE.20210728.EPILITHON.4.CHL/PHEO.1",22.763923524522
"8465","D12","BLDE",2021-07-28,"BLDE.20210728.EPILITHON.5.CHL/PHEO.1",65.6805901911887
"8476","D12","BLDE",2021-07-28,"BLDE.20210728.EPILITHON.6.CHL/PHEO.1",13.7988362427265
"8486","D12","BLDE",2021-07-28,"BLDE.20210728.EPILITHON.7.CHL/PHEO.1",17.1508728179551
"8498","D12","BLDE",2021-07-28,"BLDE.20210728.EPILITHON.8.CHL/PHEO.1",16.4692435577722
"8511","D12","BLDE",2021-08-30,"BLDE.20210830.EPILITHON.1.CHL/PHEO.1",12.0833333333333
"8522","D12","BLDE",2021-08-30,"BLDE.20210830.EPILITHON.2.CHL/PHEO.1",13.6429758935993
"8533","D12","BLDE",2021-08-30,"BLDE.20210830.EPILITHON.2.REP2.CHL/PHEO.2",14.0949709060682
"8564","D12","BLDE",2021-08-30,"BLDE.20210830.EPILITHON.3.CHL/PHEO.1",11.7290108063175
"8575","D12","BLDE",2021-08-30,"BLDE.20210830.EPILITHON.4.CHL/PHEO.1",16.7612219451372
"8586","D12","BLDE",2021-08-30,"BLDE.20210830.EPILITHON.5.CHL/PHEO.1",25.1807980049875
"8598","D12","BLDE",2021-08-30,"BLDE.20210830.EPILITHON.6.CHL/PHEO.1",22.4781795511222
"8608","D12","BLDE",2021-08-30,"BLDE.20210830.EPILITHON.7.CHL/PHEO.1",12.2734829592685
"8620","D12","BLDE",2021-08-30,"BLDE.20210830.EPILITHON.8.CHL/PHEO.1",13.7354530340815
"8632","D12","BLDE",2023-08-01,"BLDE.20230801.EPILITHON.1.CHL/PHEO.1",32.419991687448
"8637","D12","BLDE",2023-08-01,"BLDE.20230801.EPILITHON.1.REP2.CHL/PHEO.2",31.8391521197007
"8645","D12","BLDE",2023-08-01,"BLDE.20230801.EPILITHON.2.CHL/PHEO.1",24.0004156275977
"8650","D12","BLDE",2023-08-01,"BLDE.20230801.EPILITHON.3.CHL/PHEO.1",30.6779925187032
"8655","D12","BLDE",2023-08-01,"BLDE.20230801.EPILITHON.4.CHL/PHEO.1",25.35536159601
"8660","D12","BLDE",2023-08-01,"BLDE.20230801.EPILITHON.5.CHL/PHEO.1",21.725893599335
"8666","D12","BLDE",2023-08-01,"BLDE.20230801.EPILITHON.6.CHL/PHEO.1",19.7423108894431
"8671","D12","BLDE",2023-08-01,"BLDE.20230801.EPILITHON.7.CHL/PHEO.1",14.225893599335
"8676","D12","BLDE",2023-08-01,"BLDE.20230801.EPILITHON.8.CHL/PHEO.1",11.3227348295927
"8682","D12","BLDE",2023-08-30,"BLDE.20230830.EPILITHON.1.CHL/PHEO.1",6.29883624272652
"8687","D12","BLDE",2023-08-30,"BLDE.20230830.EPILITHON.2.CHL/PHEO.1",7.84912718204489
"8693","D12","BLDE",2023-08-30,"BLDE.20230830.EPILITHON.2.REP2.CHL/PHEO.2",7.94628013300083
"8700","D12","BLDE",2023-08-30,"BLDE.20230830.EPILITHON.3.CHL/PHEO.1",7.17061512884456
"8705","D12","BLDE",2023-08-30,"BLDE.20230830.EPILITHON.4.CHL/PHEO.1",4.36045303408146
"8711","D12","BLDE",2023-08-30,"BLDE.20230830.EPILITHON.5.CHL/PHEO.1",2.87926018287614
"8716","D12","BLDE",2023-08-30,"BLDE.20230830.EPILITHON.6.CHL/PHEO.1",2.05943474646717
"8721","D12","BLDE",2023-08-30,"BLDE.20230830.EPILITHON.7.CHL/PHEO.1",14.97142560266
"8726","D12","BLDE",2023-08-30,"BLDE.20230830.EPILITHON.8.CHL/PHEO.1",3.90845802161264
"8916","D11","BLUE",2017-10-18,"BLUE.20171018.EPILITHON.1",23.1172069825436
"9195","D11","BLUE",2018-03-13,"BLUE.20180313.EPILITHON.1.CHL/PHEO.1",109.332398171239
"9206","D11","BLUE",2018-03-13,"BLUE.20180313.EPILITHON.2.CHL/PHEO.1",138.124480465503
"9215","D11","BLUE",2018-03-13,"BLUE.20180313.EPILITHON.3.CHL/PHEO.1",52.1856816292602
"9227","D11","BLUE",2018-03-13,"BLUE.20180313.EPILITHON.4.CHL/PHEO.1",112.986284289277
"9237","D11","BLUE",2018-03-13,"BLUE.20180313.EPILITHON.5.CHL/PHEO.1",138.860141313383
"9249","D11","BLUE",2018-03-13,"BLUE.20180313.EPILITHON.5.REP2.CHL/PHEO.2",82.7015793848712
"9254","D11","BLUE",2018-03-13,"BLUE.20180313.EPILITHON.6.CHL/PHEO.1",77.5774106400665
"9267","D11","BLUE",2018-03-13,"BLUE.20180313.EPILITHON.7.CHL/PHEO.1",80.211970074813
"9278","D11","BLUE",2018-03-13,"BLUE.20180313.EPILITHON.8.CHL/PHEO.1",64.9028470490441
"9290","D11","BLUE",2018-07-12,"BLUE.20180712.EPILITHON.1.CHL/PHEO.1",64.5661886949294
"9303","D11","BLUE",2018-07-12,"BLUE.20180712.EPILITHON.2.CHL/PHEO.1",12.8340606816293
"9313","D11","BLUE",2018-07-12,"BLUE.20180712.EPILITHON.3.CHL/PHEO.1",62.9021197007481
"9323","D11","BLUE",2018-07-12,"BLUE.20180712.EPILITHON.3.REP2.CHL/PHEO.2",97.8101620947631
"9331","D11","BLUE",2018-07-12,"BLUE.20180712.EPILITHON.4.CHL/PHEO.1",37.7010598503741
"9340","D11","BLUE",2018-07-12,"BLUE.20180712.EPILITHON.5.CHL/PHEO.1",98.3296965918537
"9351","D11","BLUE",2018-07-12,"BLUE.20180712.EPILITHON.6.CHL/PHEO.1",163.770781379884
"9363","D11","BLUE",2018-07-12,"BLUE.20180712.EPILITHON.7.CHL/PHEO.1",58.1743557772236
"9373","D11","BLUE",2018-07-12,"BLUE.20180712.EPILITHON.8.CHL/PHEO.1",75.3101620947631
"9385","D11","BLUE",2018-11-07,"BLUE.20181107.EPILITHON.1.CHL/PHEO.1",114.236284289277
"9397","D11","BLUE",2018-11-07,"BLUE.20181107.EPILITHON.2.CHL/PHEO.1",153.242414796343
"9408","D11","BLUE",2018-11-07,"BLUE.20181107.EPILITHON.3.CHL/PHEO.1",147.139962593516
"9418","D11","BLUE",2018-11-07,"BLUE.20181107.EPILITHON.3.REP2.CHL/PHEO.2",135.865544472153
"9425","D11","BLUE",2018-11-07,"BLUE.20181107.EPILITHON.4.CHL/PHEO.1",180.132751454697
"9435","D11","BLUE",2018-11-07,"BLUE.20181107.EPILITHON.5.CHL/PHEO.1",131.803823773899
"9447","D11","BLUE",2018-11-07,"BLUE.20181107.EPILITHON.6.CHL/PHEO.1",87.4589567747298
"9458","D11","BLUE",2018-11-07,"BLUE.20181107.EPILITHON.7.CHL/PHEO.1",93.2013715710723
"9469","D11","BLUE",2018-11-07,"BLUE.20181107.EPILITHON.8.CHL/PHEO.1",103.743765586035
"9482","D11","BLUE",2019-03-12,"BLUE.20190312.EPILITHON.1.CHL/PHEO.1",173.881047381546
"9492","D11","BLUE",2019-03-12,"BLUE.20190312.EPILITHON.2.CHL/PHEO.1",116.798753117207
"9493","D11","BLUE",2019-03-12,"BLUE.20190312.EPILITHON.2.CHL/PHEO.1",122.06812967581
"9504","D11","BLUE",2019-03-12,"BLUE.20190312.EPILITHON.3.CHL/PHEO.1",156.316982543641
"9515","D11","BLUE",2019-03-12,"BLUE.20190312.EPILITHON.3.REP2.CHL/PHEO.2",158.073441396509
"9520","D11","BLUE",2019-03-12,"BLUE.20190312.EPILITHON.4.CHL/PHEO.1",151.926359102244
"9530","D11","BLUE",2019-03-12,"BLUE.20190312.EPILITHON.5.CHL/PHEO.1",200.226359102244
"9540","D11","BLUE",2019-03-12,"BLUE.20190312.EPILITHON.6.CHL/PHEO.1",102.747605985037
"9550","D11","BLUE",2019-03-12,"BLUE.20190312.EPILITHON.7.CHL/PHEO.1",179.149900249377
"9560","D11","BLUE",2019-03-12,"BLUE.20190312.EPILITHON.8.CHL/PHEO.1",280.141571072319
"9572","D11","BLUE",2019-07-11,"BLUE.20190711.EPILITHON.1.CHL/PHEO.1",165.552265170407
"9581","D11","BLUE",2019-07-11,"BLUE.20190711.EPILITHON.2.CHL/PHEO.1",81.3206566916043
"9592","D11","BLUE",2019-07-11,"BLUE.20190711.EPILITHON.3.CHL/PHEO.1",191.021924355777
"9601","D11","BLUE",2019-07-11,"BLUE.20190711.EPILITHON.4.CHL/PHEO.1",82.7758728179551
"9612","D11","BLUE",2019-07-11,"BLUE.20190711.EPILITHON.4.REP2.CHL/PHEO.2",80.229114713217
"9616","D11","BLUE",2019-07-11,"BLUE.20190711.EPILITHON.5.CHL/PHEO.1",189.202514546966
"9627","D11","BLUE",2019-07-11,"BLUE.20190711.EPILITHON.6.CHL/PHEO.1",161.913965087282
"9637","D11","BLUE",2019-07-11,"BLUE.20190711.EPILITHON.7.CHL/PHEO.1",118.797277639235
"9646","D11","BLUE",2019-07-11,"BLUE.20190711.EPILITHON.8.CHL/PHEO.1",115.340814630091
